"YEAR","LAT","LON","COUNTRY","REMARKS","CODE","SEVERITY"
2002,-17.104,146.3419,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
2010,1,104.79,"Indonesia",NA,"IDN","LOW"
2005,21.785,-84.5,"Cuba","MarÕa La Gorda were recently examined and did not show significant bleaching.","CUB","LOW"
2005,21.799,-84.522,"Cuba","Bleaching was observed at  fore reef including the wall at 18-25 m<br>

Type/species of coral affected: Agaricia spp: 90% <br>  

In shallower areas bleaching is negligible. It is just beginning. Even in other area close to deeper areas there is no bleaching according to divers of the local Dive Center.  The phenomenon was also observed in summer of 2004.<br>

Bleaching started about 2 weeks","CUB","LOW"
2005,21.79938,-84.521733,"Cuba","Depth of Area bleached: 5-20 m<br>

	Reefzone bleached : Fore reef<br>   

Percentage of live coral cover in the area:  No known<br>

Percentage of live coral that is bleached: 	30-50%  <br>","CUB","LOW"
2010,5.23,103.26,"Malaysia",NA,"MYS","LOW"
2010,5.23,103.26,"Malaysia",NA,"MYS","LOW"
2010,5.226,103.269,"Malaysia",NA,"MYS","LOW"
2010,5.2,103.268,"Malaysia",NA,"MYS","LOW"
2008,-4.588055556,145.8944444,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.590833333,145.8952778,"Papua New Guinea",NA,"PNG","LOW"
2008,-4.590833333,145.8952778,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.590833333,145.8952778,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.590833333,145.8952778,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.586388889,145.9016667,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.586388889,145.9016667,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.59,145.9,"Papua New Guinea","0% of recorded Recently killed coral on substrate is result of bleaching; fishing line, not a fishing net","PNG","LOW"
2009,-4.611388889,145.8919444,"Papua New Guinea",NA,"PNG","LOW"
2009,-4.611388889,145.8919444,"Papua New Guinea",NA,"PNG","LOW"
1998,-21.98168,150.19077,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-21.98168,150.19077,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
2003,19.9,-77.2,"Cuba","Virtually no bleaching, 2-30 m deep.","CUB","LOW"
1998,13.2421,121.9158,"Philippines",NA,"PHL","LOW"
2002,6.059,100.043,"Malaysia","Mainly Porites (spotted),some colony completely bleached. 

Symphyllia mostly bleached. 

Patched of Acropora partial and pale, 

Euphyllia glabrescens mostly bleached. 

Branching Porites at 4m partially bleached especially at the upper part","MYS","LOW"
2004,25.422,-170.57,"Hawaiian Islands (USA)","Drs. Jean Kenyon and Greta Aeby confirmed substantial coral bleaching at several reef systems in the Northwestern Hawaiian Islands during surveys conducted in September/October 2004. At Maro Reef, Laysan, and Lisianski, the taxa most frequently affected included Montipora patula, Porites evermanni, and Porites lobata, with lower incidences of bleaching in Montipora capitata, Pocillopora meandrina, and Pocillopora damicornis.","USA","LOW"
2000,-8.4895,158.1295,"Solomon Islands","20% coral bleached. Some shallow sites upto 50% bleached","SLB","LOW"
1998,-8.4895,158.1295,"Solomon Islands","no bleaching","SLB","LOW"
2009,25.25,34.8,"Egypt","0% of recorded recentlykilled coral on substrate is result of bleaching; Humphead Wrasse, female, offtransect; we counted also trochus shells: 1 Trochus shell in the 3. invert transect; 2 Acropora colonies with Drupella, 1 Porites colony with Coralliophila","EGY","LOW"
2009,25.24,34.8,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; 0/1/2/0 Trochus shells; Off transect, after/before survey: Hawksbill Turtle, Napoleon Wrasse, Dogtooth Tuna","EGY","LOW"
2009,25.24,34.8,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; no trochus shells","EGY","LOW"
2009,24.22,35.43,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; Boat/Anchor Damage after transect with lots of stony coral recruits; Chaetodon larvatus; no trochus shells","EGY","LOW"
2009,24.22,35.43,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; no trochus shells","EGY","LOW"
2010,25.18,34.84,"Egypt","0% of recorded recently killed coral  on substrate is result of bleaching; Hawksbill Turtle off transect ; no Trochus shells","EGY","LOW"
2010,25.21,34.81,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; Many Colonies affected by Drupella","EGY","LOW"
2010,25.21,34.81,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching","EGY","LOW"
2010,25.31,34.86,"Egypt","Survey on the Reef flat (4-6m depth); 0% of recorded RKC on substrate is result of bleaching; All Fishing lines have already been incorporated into the reef","EGY","LOW"
2010,25.31,34.86,"Egypt","Reef slope not very steep at transect area (Reef crest); 0% of recorded recently killed coral on substrate is result of bleaching; Bottlenose dolphin seen from the Zodiac ;  Dogtooth tuna ; No searching for Trochus shells ; 1 new fishingline with hook indicates recent poaching!","EGY","LOW"
2010,24.93,34.96,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; 3 big Tuna off transect ; Carapax of a Spiny Lobster","EGY","LOW"
2010,24.93,34.96,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; 2 Trochus shells in 1. Segment","EGY","LOW"
2010,25.18,34.84,"Egypt","0% of recorded recently killed coral on substrate is result of bleaching; Hawksbill Turtle off transect, 2 Trochus shells in 1. & 3. transect","EGY","LOW"
2006,-14.76,145.38,"Australia",NA,"AUS","LOW"
2006,-14.76,145.38,"Australia",NA,"AUS","LOW"
1998,-19.48444,148.82421,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-19.48444,148.82421,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,14.4,-61.2,"Martinique","59% corals affected with 69% surface bleached","MTQ","LOW"
1998,-15.19974,145.61517,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-15.19974,145.61517,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-20.75833,149.275,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
2001,-14.255,-170.63,"American Samoa","stronger bleaching but still relatively minor","ASM","LOW"
2002,-14.255,-170.622,"American Samoa","Not much branching coral before, but bleaching is severe where branching (Acropora) is abundant

Montastrea is better (understory), Leptastrea where exists is bleached","ASM","LOW"
1998,-15.9833,50.1667,"Madagascar","coral cover reduced from 38% pre bleaching to 28% post bleaching","MDG","LOW"
1998,-16.06666667,50.18333333,"Madagascar"," Minor bleaching","MDG","LOW"
2002,-12.1009,143.4761,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,15.8,39.4487,"Eritrea","Water temps of 40C were reported in Aug/Sep causing shallow and deep bleaching","ERI","LOW"
1998,-23.53667,151.73662,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-23.53667,151.73662,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1987,-23.5367,151.7366,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
2007,-19.06405556,178.3357778,"Fiji",NA,"FJI","LOW"
2007,-19.04241667,178.4500556,"Fiji","Bleaching due to COT","FJI","LOW"
2008,-19.06077778,178.3384722,"Fiji",NA,"FJI","LOW"
2008,-19.04241667,178.4500556,"Fiji",NA,"FJI","LOW"
2006,-19.06077778,178.3384722,"Fiji",NA,"FJI","LOW"
2006,-19.00333333,178.34,"Fiji",NA,"FJI","LOW"
2005,-19.06077778,178.3384722,"Fiji",NA,"FJI","LOW"
2011,-19.06077778,178.3384722,"Fiji",NA,"FJI","LOW"
2011,-19.03833333,178.4569444,"Fiji","Bleaching due to predation and disease","FJI","LOW"
2008,-19.06,178.34,"Fiji","This area apparently did not bleach during mass mortality event of 2000 - water is a full degree colder than the rest of Fiji, hard corals are large and mature, and cover very high. Sea Cucumber black surf fish Poss White Band Disease on one boulder coral. CLOD on some CA, 2 black Manta Rays off reef slope","FJI","LOW"
2008,-19.04,178.45,"Fiji","Bleached coral was 1 x Seritopora and 2 x Favid, cause unknown Also some poss white band disease off transect. NIA = Red Filamentous on rubble. Some encrusting coral bleached for no apparent reason, also some blunt Seriatopora . Sea Cucumbers 1 Prickly redfish, 1 black surgefish. Some Poss White band disease off transect","FJI","LOW"
1986,20.8,-156.3166667,"Hawaiian Islands (USA)","Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","USA","LOW"
1987,20.8,-156.3166667,"Hawaiian Islands (USA)"," ","USA","LOW"
2008,8.351039,122.343556,"Indonesia","Percentage of live corals: 5-15 %

Percentage of live corals that is bleached: 5-10%

About 20-50% of Acropora colonies at 6 sites where bleached, many 100% bleached. Other taxa bleached include, Astreopora, Porites, various faviids, various softies beginning to pale and the odd anemone. No mortality was observed, and given it was mainly Acropora bleached and nothing bleaching mortality, my guess is this is early, say 2-4 weeks, into the event.

Coral cover in Maumere Bay was consistently low. Mostly less than 10% on fringing reefs surrounding islands in the bay, and often approaching 0%. Some sites on mainland in reasonable condition (cover approx. 40 %).","IDN","LOW"
1998,-20.2909,57.7957,"Mauritius","1-15%","MUS","LOW"
1998,-20.13333333,57.46666667,"Mauritius","Minor bleaching; Temperatures were about 3ÁC above the normal 27ÁC.","MUS","LOW"
1989,-20.28,57.55,"Mauritius","When bleaching start in 	Spring1989, J. Muller, (pers. Com) reported in  Nov. 1989, there were dead corals (mainy Acropora palmata), mainly turf algae on corals top, and foraminifer malformations.","MUS","LOW"
2002,-12.7782,143.4662,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-13.0668,45.1106,"Mayotte","started southside that is enclosed but exposed to trade winds. North side cooler waters not effected as such.","MYT","LOW"
2010,-12.77944,45.22722,"Mayotte","% live coral bleached - 36%","MYT","LOW"
1998,-12.7,45.2,"Comoros","80% on outer barrier reef died","COM","LOW"
1983,-12.83333333,45.21666667,"Comoros"," ","COM","LOW"
1986,-12.83333333,45.21666667,"Comoros","In May 1986, massive coral reef bleaching and high mortalities occurred on the coral reefs of Mayotte Island (Mozambique Channel) which closely resembled the event there in 1983 (pers comm Thomassin). ","COM","LOW"
1983,-12.83333333,45.21666667,"Comoros"," ","COM","LOW"
1998,-12.83333333,45.21666667,"Comoros"," Very high mortality seen on the outer slope.","COM","LOW"
2002,-17.2747,146.4655,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1992,-11.4515,143.7594,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-20.71865,150.46874,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1998,-20.71865,150.46874,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
1994,-20.7187,150.4687,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
2002,-20.7171,150.4698,"Torres Strait & Great Barrier Reef",NA,"AUS","LOW"
2004,19.91503,-71.62348,"Dominican Republic",NA,"DOM","LOW"
2004,19.91791,-71.58644,"Dominican Republic",NA,"DOM","LOW"
2004,19.91843,-71.57738,"Dominican Republic",NA,"DOM","LOW"
2004,19.91375,-71.60312,"Dominican Republic",NA,"DOM","LOW"
2004,19.91568,-71.59913,"Dominican Republic",NA,"DOM","LOW"
2004,19.91723,-71.59245,"Dominican Republic",NA,"DOM","LOW"
2001,22.62667,-78.69305,"Cuba",NA,"CUB","LOW"
1999,18.0119,-67.1603,"Puerto Rico","minor bleaching","PRI","LOW"
1998,32.2411,34.7604,"Israel","80-90& bleached","ISR","MEDIUM"
2002,-14.4777,144.9605,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2010,-12.14667,40.5725,"Mozambique","Percentage of live coral bleaching - 5%","MOZ","MEDIUM"
1999,17.94,-87.94,"Belize",NA,"BLZ","MEDIUM"
1998,-23.1512,150.90439,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1992,-23.1512,150.9044,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2002,-23.1496,150.9054,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2008,-17,146,"Australia","Average Hard coral: 30% Soft coral: 70%

Bleached Hard coral: 0% Soft coral: 0%



Nil bleaching observed. Poor water visibility, only 3 meters","AUS","MEDIUM"
1980,-16.5841,146.0171,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1994,-16.5841,146.0171,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2006,-16.55,146.05,"Australia",NA,"AUS","MEDIUM"
1999,-17,146,"Australia","no bleaching","AUS","MEDIUM"
1998,24.808,-80.823,"Florida (USA)","Moderate bleaching","USA","MEDIUM"
1998,-20.25,148.825,"Torres Strait & Great Barrier Reef","No bleaching","AUS","MEDIUM"
1998,-20.25,148.825,"Torres Strait & Great Barrier Reef","No bleaching","AUS","MEDIUM"
2002,-20.2484,148.8318,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1992,7.158,171.069,"Marshall Islands","Acropora sp. Highly bleached or recently dead

Lobophytum pauciflorum severe bleached

60% of other species bleached but no mortality

pavona cactus, Fungia fungites moderately affected

Lobophylla hemprichii strongly affected

No bleaching in porites","MHL","MEDIUM"
1998,-19.07295,148.07778,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,-19.07295,148.07778,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,24.30112,-77.65295,"Bahamas",NA,"BHS","MEDIUM"
1998,24.3069,-77.65638,"Bahamas",NA,"BHS","MEDIUM"
1994,-16.6467,145.9766,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1994,-16.654,145.9924,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2000,16.7365,-87.8102,"Belize",NA,"BLZ","MEDIUM"
1998,-19.98333,148.35833,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,-21.68697,150.28663,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,-23.16933,150.91472,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,-21.68697,150.28663,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,-19.98333,148.35833,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1987,-23.1693,150.9147,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1992,-23.1693,150.9147,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2002,-23.1678,150.9158,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2002,-19.9813,148.3615,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2006,-23.16,150.92,"Australia",NA,"AUS","MEDIUM"
2006,-23.16,150.92,"Australia",NA,"AUS","MEDIUM"
2003,24.72355,-80.85995,"Florida (USA)",NA,"USA","MEDIUM"
2003,24.68558,-80.96443,"Florida (USA)",NA,"USA","MEDIUM"
2003,24.83753,-80.72842,"Florida (USA)",NA,"USA","MEDIUM"
2003,24.69337,-81.02029,"Florida (USA)",NA,"USA","MEDIUM"
2003,24.62558,-81.11131,"Florida (USA)",NA,"USA","MEDIUM"
2003,24.76597,-80.75426,"Florida (USA)",NA,"USA","MEDIUM"
2002,-19.1981,146.8156,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2002,-12.5187,143.3901,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1994,-19.1996,146.8145,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1998,-19.1996,146.81452,"Torres Strait & Great Barrier Reef","Extensive on slope and crest","AUS","MEDIUM"
1998,-19.1996,146.81452,"Torres Strait & Great Barrier Reef","Extensive on slope and crest","AUS","MEDIUM"
1998,-19.2,148.8167,"Torres Strait & Great Barrier Reef","40-60%","AUS","MEDIUM"
1998,-24.00167,151.775,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
1973,24.49,-81.675,"Florida (USA)","Millepora complanata showed the greatest incidence of discoloration. Other species were not as severely affected. ","USA","MEDIUM"
2002,28.2,-177.35,"Hawaiian Islands (USA)","Pearl & Hermes; Midway; Kure. bleaching was most pronounced in backreef and reef flat habitats exposed to the most intense sunlight, warmest temperatures and strongest ultraviolet radiation.  Most of Montipora, Pocillopora were very susceptable to bleaching, wheras lobe corals and finger corals (Porites) were less bleached. Many other coral species have shown no sign of bleaching or only minor bleaching.

Vast areas of the backreef were severely bleached.","USA","MEDIUM"
2005,-20.5672,116.7825,"Australia","Coral cover in the area: 31-50% <br>

Coral type that belached: Brain, Plate, Bushy, Encrusting, Soft <br>","AUS","MEDIUM"
1998,-23.7814,35.5306,"Mozambique",NA,"MOZ","MEDIUM"
1994,-16.7911,146.2716,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2002,-16.7896,146.2726,"Torres Strait & Great Barrier Reef",NA,"AUS","MEDIUM"
2010,-16.77,146.26,"Australia","Average Hard coral: 50% Soft coral: 50%

Bleached Hard coral: % Soft coral: 0%



Bleached only on upper surface at Whale / 3 sisters sites","AUS","MEDIUM"
2002,-11.1806,143.0302,"Torres Strait & Great Barrier Reef","some pale/white boulders","AUS","MEDIUM"
