"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
2008,"French Polynesia","Manihi, Tuamotu Archipelago",-14,-147,"0% of recorded Recently killed coral on substrate is result of bleaching; 121 surgeonfish, 1 goatfish, 13 Holocentridae","PYF","LOW"
1998,"Torres Strait & Great Barrier Reef","Mansell Is",-20.47167,149.13333,"No bleaching","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Mansell Is",-20.47167,149.13333,"No bleaching","AUS","LOW"
2006,"Fiji","Manta Ray Resort, Yasawa Islands",-17.16666667,177.015,NA,"FJI","LOW"
1998,"Malaysia","Mantabuan, Sabah",4.6248,118.7808,"5","MYS","LOW"
1998,"Torres Strait & Great Barrier Reef","Mantis Rf",-12.27202,143.92324,NA,"AUS","LOW"
1983,"Costa Rica","Manuel Antonio",9.383333333,-84.15,"At the Atlantic (Cahuita, Punta Cocles, Manzanillo, Punta Mona) and the Pacific coast (Samara, Mal Pais, Manuel Antonio, Isla del Cano). The phenomenon is probably associated with elevated water temperatures caused by the 1983 El NiÐo. Reported by Cortes ","CRI","LOW"
1983,"Costa Rica","Manzanillo",9.633333333,-82.68333333,"At the Atlantic (Cahuita, Punta Cocles, Manzanillo, Punta Mona) and the Pacific coast (Samara, Mal Pais, Manuel Antonio, Isla del Cano). The phenomenon is probably associated with elevated water temperatures caused by the 1983 El NiÐo. Reported by Cortes ","CRI","LOW"
2002,"Torres Strait & Great Barrier Reef","Maori Reef",-17.104,146.3419,NA,"AUS","LOW"
2005,"Cuba","MarÕa La Gorda",21.785,-84.5,"MarÕa La Gorda were recently examined and did not show significant bleaching.","CUB","LOW"
2005,"Cuba","MarÕa la Gorda (West end of Cuba)",21.799,-84.522,"Bleaching was observed at  fore reef including the wall at 18-25 m<br>

Type/species of coral affected: Agaricia spp: 90% <br>  

In shallower areas bleaching is negligible. It is just beginning. Even in other area close to deeper areas there is no bleaching according to divers of the local Dive Center.  The phenomenon was also observed in summer of 2004.<br>

Bleaching started about 2 weeks","CUB","LOW"
2005,"Cuba","MarÕa la Gorda (West end of Cuba)",21.79938,-84.521733,"Depth of Area bleached: 5-20 m<br>

	Reefzone bleached : Fore reef<br>   

Percentage of live coral cover in the area:  No known<br>

Percentage of live coral that is bleached: 	30-50%  <br>","CUB","LOW"
2008,"Papua New Guinea","Marangis Village/Karkar Island, Madang Province",-4.588055556,145.8944444,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,NA,"PNG","LOW"
2008,"Papua New Guinea","Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangis Village/Karkar Island, Madang Province",-4.590833333,145.8952778,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.586388889,145.9016667,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.586388889,145.9016667,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.59,145.9,"0% of recorded Recently killed coral on substrate is result of bleaching; fishing line, not a fishing net","PNG","LOW"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.611388889,145.8919444,NA,"PNG","LOW"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.611388889,145.8919444,NA,"PNG","LOW"
1998,"Torres Strait & Great Barrier Reef","Marble Is",-21.98168,150.19077,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Marble Is",-21.98168,150.19077,NA,"AUS","LOW"
2003,"Cuba","Marea del Portillo, Southwest of Gramma Province",19.9,-77.2,"Virtually no bleaching, 2-30 m deep.","CUB","LOW"
1998,"Philippines","Marinduque Island",13.2421,121.9158,NA,"PHL","LOW"
2002,"Malaysia","Marine Park Center to Langkawi Coral,Pulau Payar Marine Park",6.059,100.043,"Mainly Porites (spotted),some colony completely bleached. 

Symphyllia mostly bleached. 

Patched of Acropora partial and pale, 

Euphyllia glabrescens mostly bleached. 

Branching Porites at 4m partially bleached especially at the upper part","MYS","LOW"
2004,"Hawaiian Islands (USA)","Maro Reef, Northwestern Hawaiian Islands",25.422,-170.57,"Drs. Jean Kenyon and Greta Aeby confirmed substantial coral bleaching at several reef systems in the Northwestern Hawaiian Islands during surveys conducted in September/October 2004. At Maro Reef, Laysan, and Lisianski, the taxa most frequently affected included Montipora patula, Porites evermanni, and Porites lobata, with lower incidences of bleaching in Montipora capitata, Pocillopora meandrina, and Pocillopora damicornis.","USA","LOW"
2000,"Solomon Islands","Marovo Lagoon",-8.4895,158.1295,"20% coral bleached. Some shallow sites upto 50% bleached","SLB","LOW"
1998,"Solomon Islands","Marovo Lagoon",-8.4895,158.1295,"no bleaching","SLB","LOW"
2009,"Egypt","Marsa Alam",25.25,34.8,"0% of recorded recentlykilled coral on substrate is result of bleaching; Humphead Wrasse, female, offtransect; we counted also trochus shells: 1 Trochus shell in the 3. invert transect; 2 Acropora colonies with Drupella, 1 Porites colony with Coralliophila","EGY","LOW"
2009,"Egypt","Marsa Alam",25.24,34.8,"0% of recorded recently killed coral on substrate is result of bleaching; 0/1/2/0 Trochus shells; Off transect, after/before survey: Hawksbill Turtle, Napoleon Wrasse, Dogtooth Tuna","EGY","LOW"
2009,"Egypt","Marsa Alam",25.24,34.8,"0% of recorded recently killed coral on substrate is result of bleaching; no trochus shells","EGY","LOW"
2009,"Egypt","Marsa Alam",24.22,35.43,"0% of recorded recently killed coral on substrate is result of bleaching; Boat/Anchor Damage after transect with lots of stony coral recruits; Chaetodon larvatus; no trochus shells","EGY","LOW"
2009,"Egypt","Marsa Alam",24.22,35.43,"0% of recorded recently killed coral on substrate is result of bleaching; no trochus shells","EGY","LOW"
2006,"Australia","Martin Reef, Far Northern Great Barrier Reef",-14.76,145.38,NA,"AUS","LOW"
2006,"Australia","Martin Reef, Far Northern Great Barrier Reef",-14.76,145.38,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Martin Rf",-19.48444,148.82421,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Martin Rf",-19.48444,148.82421,NA,"AUS","LOW"
1998,"Martinique","Martinique",14.4,-61.2,"59% corals affected with 69% surface bleached","MTQ","LOW"
1998,"Torres Strait & Great Barrier Reef","Marx Rf",-15.19974,145.61517,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Marx Rf",-15.19974,145.61517,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Maryport Islet",-20.75833,149.275,NA,"AUS","LOW"
2001,"American Samoa","Masefau, Tuituila",-14.255,-170.63,"stronger bleaching but still relatively minor","ASM","LOW"
2002,"American Samoa","Masefau, Tutuila",-14.255,-170.622,"Not much branching coral before, but bleaching is severe where branching (Acropora) is abundant

Montastrea is better (understory), Leptastrea where exists is bleached","ASM","LOW"
1998,"Madagascar","Masoala",-15.9833,50.1667,"coral cover reduced from 38% pre bleaching to 28% post bleaching","MDG","LOW"
1998,"Madagascar","Masoala",-16.06666667,50.18333333," Minor bleaching","MDG","LOW"
2002,"Torres Strait & Great Barrier Reef","Mason Reef",-12.1009,143.4761,NA,"AUS","LOW"
1998,"Eritrea","Massawa/Green Island",15.8,39.4487,"Water temps of 40C were reported in Aug/Sep causing shallow and deep bleaching","ERI","LOW"
1998,"Torres Strait & Great Barrier Reef","Masthead Is",-23.53667,151.73662,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Masthead Is",-23.53667,151.73662,NA,"AUS","LOW"
1987,"Torres Strait & Great Barrier Reef","Masthead Island Reef",-23.5367,151.7366,NA,"AUS","LOW"
2007,"Fiji","Matava Resort, Kadavu",-19.06405556,178.3357778,NA,"FJI","LOW"
2007,"Fiji","Matava Resort, Kadavu",-19.04241667,178.4500556,"Bleaching due to COT","FJI","LOW"
2008,"Fiji","Matava Resort, Kadavu",-19.06077778,178.3384722,NA,"FJI","LOW"
2008,"Fiji","Matava Resort, Kadavu",-19.04241667,178.4500556,NA,"FJI","LOW"
2006,"Fiji","Matava Resort, Kadavu",-19.06077778,178.3384722,NA,"FJI","LOW"
2006,"Fiji","Matava Resort, Kadavu",-19.00333333,178.34,NA,"FJI","LOW"
2005,"Fiji","Matava Resort, Kadavu",-19.06077778,178.3384722,NA,"FJI","LOW"
2008,"Fiji","Matava Resort, Kadavu",-19.06,178.34,"This area apparently did not bleach during mass mortality event of 2000 - water is a full degree colder than the rest of Fiji, hard corals are large and mature, and cover very high. Sea Cucumber black surf fish Poss White Band Disease on one boulder coral. CLOD on some CA, 2 black Manta Rays off reef slope","FJI","LOW"
2008,"Fiji","Matava Resort, Kadavu",-19.04,178.45,"Bleached coral was 1 x Seritopora and 2 x Favid, cause unknown Also some poss white band disease off transect. NIA = Red Filamentous on rubble. Some encrusting coral bleached for no apparent reason, also some blunt Seriatopora . Sea Cucumbers 1 Prickly redfish, 1 black surgefish. Some Poss White band disease off transect","FJI","LOW"
1986,"Hawaiian Islands (USA)","Maui Island",20.8,-156.3166667,"Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","USA","LOW"
1987,"Hawaiian Islands (USA)","Maui Island",20.8,-156.3166667," ","USA","LOW"
2008,"Indonesia","Maumere Bay, Flores, Indonesia",8.351039,122.343556,"Percentage of live corals: 5-15 %

Percentage of live corals that is bleached: 5-10%

About 20-50% of Acropora colonies at 6 sites where bleached, many 100% bleached. Other taxa bleached include, Astreopora, Porites, various faviids, various softies beginning to pale and the odd anemone. No mortality was observed, and given it was mainly Acropora bleached and nothing bleaching mortality, my guess is this is early, say 2-4 weeks, into the event.

Coral cover in Maumere Bay was consistently low. Mostly less than 10% on fringing reefs surrounding islands in the bay, and often approaching 0%. Some sites on mainland in reasonable condition (cover approx. 40 %).","IDN","LOW"
1998,"Mauritius","Mauritius",-20.2909,57.7957,"1-15%","MUS","LOW"
1998,"Mauritius","Mauritius",-20.13333333,57.46666667,"Minor bleaching; Temperatures were about 3ÁC above the normal 27ÁC.","MUS","LOW"
1989,"Mauritius","Mauritius",-20.28,57.55,"When bleaching start in 	Spring1989, J. Muller, (pers. Com) reported in  Nov. 1989, there were dead corals (mainy Acropora palmata), mainly turf algae on corals top, and foraminifer malformations.","MUS","LOW"
2002,"Torres Strait & Great Barrier Reef","May Reef",-12.7782,143.4662,NA,"AUS","LOW"
1998,"Mayotte","Mayotte",-13.0668,45.1106,"started southside that is enclosed but exposed to trade winds. North side cooler waters not effected as such.","MYT","LOW"
1998,"Comoros","Mayotte Island",-12.7,45.2,"80% on outer barrier reef died","COM","LOW"
1983,"Comoros","Mayotte Island",-12.83333333,45.21666667," ","COM","LOW"
1986,"Comoros","Mayotte Island",-12.83333333,45.21666667,"In May 1986, massive coral reef bleaching and high mortalities occurred on the coral reefs of Mayotte Island (Mozambique Channel) which closely resembled the event there in 1983 (pers comm Thomassin). ","COM","LOW"
1983,"Comoros","Mayotte Island",-12.83333333,45.21666667," ","COM","LOW"
1998,"Comoros","Mayotte Island",-12.83333333,45.21666667," Very high mortality seen on the outer slope.","COM","LOW"
2002,"Torres Strait & Great Barrier Reef","McCulloch Reef (No 2)",-17.2747,146.4655,NA,"AUS","LOW"
1992,"Torres Strait & Great Barrier Reef","McGillivray Reef",-11.4515,143.7594,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","McIntire Rf",-20.71865,150.46874,NA,"AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","McIntire Rf",-20.71865,150.46874,NA,"AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","McIntyre Reef",-20.7187,150.4687,NA,"AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","McIntyre Reef",-20.7171,150.4698,NA,"AUS","LOW"
2004,"Dominican Republic","MCR001",19.91503,-71.62348,NA,"DOM","LOW"
2004,"Dominican Republic","MCR002",19.91791,-71.58644,NA,"DOM","LOW"
2004,"Dominican Republic","MCR003",19.91843,-71.57738,NA,"DOM","LOW"
2004,"Dominican Republic","MCR004",19.91375,-71.60312,NA,"DOM","LOW"
2004,"Dominican Republic","MCR005",19.91568,-71.59913,NA,"DOM","LOW"
2004,"Dominican Republic","MCR006",19.91723,-71.59245,NA,"DOM","LOW"
2001,"Cuba","Media Luna (cresta)",22.62667,-78.69305,NA,"CUB","LOW"
1999,"Puerto Rico","Media Luna Reef, La Parguera",18.0119,-67.1603,"minor bleaching","PRI","LOW"
1998,"Israel","Mediterranean Coast of Israel",32.2411,34.7604,"80-90& bleached","ISR","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Megaera Reef",-14.4777,144.9605,NA,"AUS","MEDIUM"
1999,"Belize","Mexico Rocks",17.94,-87.94,NA,"BLZ","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Miall Is",-23.1512,150.90439,NA,"AUS","MEDIUM"
1992,"Torres Strait & Great Barrier Reef","Miall Island Reef",-23.1512,150.9044,NA,"AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Miall Reef",-23.1496,150.9054,NA,"AUS","MEDIUM"
2008,"Australia","Michaelmas Cay, Great Barrier",-17,146,"Average Hard coral: 30% Soft coral: 70%

Bleached Hard coral: 0% Soft coral: 0%



Nil bleaching observed. Poor water visibility, only 3 meters","AUS","MEDIUM"
1980,"Torres Strait & Great Barrier Reef","Michaelmas Reef",-16.5841,146.0171,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Michaelmas Reef",-16.5841,146.0171,NA,"AUS","MEDIUM"
2006,"Australia","Michaelmas Reef, North Great Barrier Reef",-16.55,146.05,NA,"AUS","MEDIUM"
1999,"Australia","Mid and Outer shelf reefs nr Cairns",-17,146,"no bleaching","AUS","MEDIUM"
1998,"Florida (USA)","Mid Channel Patch Reef in Hawks Channel",24.808,-80.823,"Moderate bleaching","USA","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Mid Molle Is",-20.25,148.825,"No bleaching","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Mid Molle Is",-20.25,148.825,"No bleaching","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Mid Molle Reef",-20.2484,148.8318,NA,"AUS","MEDIUM"
1992,"Marshall Islands","Mid northern, Majuro lagoon",7.158,171.069,"Acropora sp. Highly bleached or recently dead

Lobophytum pauciflorum severe bleached

60% of other species bleached but no mortality

pavona cactus, Fungia fungites moderately affected

Lobophylla hemprichii strongly affected

No bleaching in porites","MHL","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Mid Rf",-19.07295,148.07778,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Mid Rf",-19.07295,148.07778,NA,"AUS","MEDIUM"
1998,"Bahamas","Middle Bight (D22)",24.30112,-77.65295,NA,"BHS","MEDIUM"
1998,"Bahamas","Middle Bight (S20)",24.3069,-77.65638,NA,"BHS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Middle Cay Reef A",-16.6467,145.9766,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Middle Cay Reef B",-16.654,145.9924,NA,"AUS","MEDIUM"
2000,"Belize","Middle Caye Deep - E. Glovers",16.7365,-87.8102,NA,"BLZ","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Is",-19.98333,148.35833,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Is",-21.68697,150.28663,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Is",-23.16933,150.91472,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Is",-21.68697,150.28663,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Is",-19.98333,148.35833,NA,"AUS","MEDIUM"
1987,"Torres Strait & Great Barrier Reef","Middle Island Reef",-23.1693,150.9147,NA,"AUS","MEDIUM"
1992,"Torres Strait & Great Barrier Reef","Middle Island Reef",-23.1693,150.9147,NA,"AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Middle Island Reef",-23.1678,150.9158,NA,"AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Middle Island Reef",-19.9813,148.3615,NA,"AUS","MEDIUM"
2006,"Australia","Middle Island, Far Southern Great Barrier Reef",-23.16,150.92,NA,"AUS","MEDIUM"
2006,"Australia","Middle Island, Far Southern Great Barrier Reef",-23.16,150.92,NA,"AUS","MEDIUM"
2003,"Florida (USA)","Middle Keys: 11 ft. mound",24.72355,-80.85995,NA,"USA","MEDIUM"
2003,"Florida (USA)","Middle Keys: Coffins Patch",24.68558,-80.96443,NA,"USA","MEDIUM"
2003,"Florida (USA)","Middle Keys: Coral Gardens",24.83753,-80.72842,NA,"USA","MEDIUM"
2003,"Florida (USA)","Middle Keys: East Marker 49",24.69337,-81.02029,NA,"USA","MEDIUM"
2003,"Florida (USA)","Middle Keys: Sombrero Reef SPA",24.62558,-81.11131,NA,"USA","MEDIUM"
2003,"Florida (USA)","Middle Keys: Tennessee Reef RO HB",24.76597,-80.75426,NA,"USA","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Middle Reef",-19.1981,146.8156,NA,"AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Middle Reef",-12.5187,143.3901,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Middle Reef",-19.1996,146.8145,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Reef",-19.1996,146.81452,"Extensive on slope and crest","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Reef",-19.1996,146.81452,"Extensive on slope and crest","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Middle Reef",-19.2,148.8167,"40-60%","AUS","MEDIUM"
