"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.59,145.9,"0% of recorded Recently killed coral on substrate is result of bleaching; fishing line, not a fishing net","Reef Check Submitted by Chris Bone. Site ID :  145.54.6E.4.35.11S","PNG","NONE"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.61138888888889,145.891944444444,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2009,"Papua New Guinea","Marangus (Karkar Island), Madang",-4.61138888888889,145.891944444444,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
1996,"Papua New Guinea","Motupore",-9.6,147.216666666667,"A significant area from South of Normandy through Cape Vogel, and to Tufi is suffering from coral bleaching over the past three weeks, extending down to 20 m.  Bleaching in shallow water is most extensive - almost 100% in some areas.  Water temperature ra","ReefBase","PNG","LOW"
2009,"Papua New Guinea","Nago Island, New Ireland",-2.59666666666667,150.766944444444,"Bleaching was caused by predation.","Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2009,"Papua New Guinea","Nago Island, New Ireland",-2.59666666666667,150.766944444444,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2008,"Papua New Guinea","Nago Island, New Ireland",-2.59666666666667,150.766944444444,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
2008,"Papua New Guinea","Nago Island, New Ireland",-2.60583333333333,150.764722222222,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
2008,"Papua New Guinea","Nago Island, New Ireland",-2.60555555555556,150.765277777778,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
2009,"Papua New Guinea","Nago Island, New Ireland",-2.5975,150.766666666667,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2009,"Papua New Guinea","Nago Island, New Ireland",-2.5975,150.766666666667,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
1998,"Papua New Guinea","NE of Kimbe Bay. Island of New Britain (PNG)",-4.9025,151.062,"75% acropora bleached","Coral Listserver","PNG","MEDIUM"
1996,"Papua New Guinea","New Ireland",-2.68333333333333,150.566666666667,"Transect information showed 10-60% of corals in shallow water were bleached.  Live corals were observed suggesting a recent event and the few dead corals were not yet covered with algae.  A higher proportion of soft corals were affected, as well as a few ","ReefBase","PNG","HIGH"
2008,"Papua New Guinea","Nonovaul Island, New Ireland",-2.67083333333333,150.628888888889,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
2009,"Papua New Guinea","Nonovaul Island, New Ireland",-2.67083333333333,150.628888888889,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2009,"Papua New Guinea","Nonovaul Island, New Ireland",-2.68388888888889,150.641388888889,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2008,"Papua New Guinea","Nonovaul Island, New Ireland",-2.68388888888889,150.641388888889,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
1998,"Papua New Guinea","Normanby ( Duau )",-10.1166666666667,151.133333333333," Bleaching extended down to 20 m, but was most extensive in shallow water (almost 100% in some areas, including soft corals and anemones).","ReefBase","PNG","HIGH"
1998,"Papua New Guinea","Normanby Island",-10.1768,151.1928,NA,"Wilkinson, Clive","PNG","LOW"
2008,"Papua New Guinea","Nusa Island, New Ireland",-2.56916666666667,150.776111111111,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
2009,"Papua New Guinea","Nusa Island, New Ireland",-2.56916666666667,150.776111111111,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
2008,"Papua New Guinea","Nusa Lik Island, New Ireland",-2.57944444444444,150.771666666667,NA,"Reef Check submitted by Irene Llabres Pohl","PNG","UNKNOWN"
2009,"Papua New Guinea","Nusa Lik Island, New Ireland",-2.57944444444444,150.771666666667,NA,"Reef Check submitted by Chris Bone","PNG","UNKNOWN"
1998,"Papua New Guinea","Papua New Guinea",-9.7357,147.3975,NA,"NOAA database","PNG","LOW"
1999,"Papua New Guinea","Port Moresby",-9.4833,147.1833,"60% bleached at 10m in lagoon, 35% bleached on outer barrier reef","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","PNG","HIGH"
1998,"Papua New Guinea","Reefs to north of Fergusson Islands",-9.2056,150.5861,"no bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","PNG","NONE"
1998,"Papua New Guinea","Reefs to north of Normanby Islands",-9.924,151.0555,"no bleaching","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","PNG","NONE"
1999,"Papua New Guinea","Tamane Puli Marine Reserve, Kimbe Bay",-5.235,151.023,"Trend of increased bleaching in deeper water, as observed by divers.  20m, bleached corals were 10-13% of the total substratum cover.  At 10m, the bleached corals ranged from approximately 1-10% of the total substratum cover","Srinivasan, M. 2000. Coral Bleaching And Climate Change.  In Munday P.L. (Ed.) The Status Of Coral Reefs In Papua New Guinea. Global Coral Reef Monitoring Network (GCRMN).","PNG","LOW"
1998,"Papua New Guinea","Tufi",-9.1352,149.3407,NA,"Wilkinson, Clive","PNG","LOW"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67258333333333,150.246611111111,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67258333333333,150.246611111111,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.66966666666667,150.254138888889,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.66966666666667,150.254138888889,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67291666666667,150.304361111111,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67291666666667,150.304361111111,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67661111111111,150.305416666667,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67661111111111,150.305416666667,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67986111111111,150.310805555556,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2004,"Papua New Guinea","Ungat, New Hanover",-2.67986111111111,150.310805555556,NA,"Reef Check submitted by Ellie LaTrobe-Bateman","PNG","UNKNOWN"
2000,"Papua New Guinea","Woodlark Island, Milne Bay",-10.3,150.416,"Bleaching was observed at 2 shallow bays  with 50-100% coral affected.
Depth of bleaching was down to 5m, with majority in the top 2-3m","Srinivasan, M. 2000. Coral Bleaching And Climate Change.  In Munday P.L. (Ed.) The Status Of Coral Reefs In Papua New Guinea. Global Coral Reef Monitoring Network (GCRMN).","PNG","MEDIUM"
2002,"Torres Strait & Great Barrier Reef",NA,-19.7096,147.7503,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","(Big) Broadhurst Reef (No 2)",-18.9103,147.745,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, north",-18.96535,146.62979,"80-90% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, north",-18.96535,146.62979,"80-90% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, south",-18.96535,146.62979,"70-80% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Acheron Is, south",-18.96535,146.62979,"70-80% bleached","Berkelmans & Oliver (1999)","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Acheron Reef",-18.9638,146.6309,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Adelaide Reef",-17.6554,146.4662,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Adelaide Rf",-17.65686,146.46512,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Adelaide Rf",-17.65686,146.46512,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Agincourt Reef No.1",-16.0504,145.8623,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1987,"Torres Strait & Great Barrier Reef","Agincourt Reef No.2",-16.0236,145.8477,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1992,"Torres Strait & Great Barrier Reef","Agincourt Reef No.4",-15.9508,145.8168,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Agincourt Reefs No.3",-15.9937,145.8295,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Alexandra Rf",-16.54751,145.49748,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Alexandra Rf",-16.54751,145.49748,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Allonby Reef",-20.7502,149.159,"high cover","GBRMPA Data 2002","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Anchorsmith Is",-20.61667,149.06667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Andersen Reef",-15.7936,145.796,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Andersen Reef",-15.7921,145.7971,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Anne Island Reef",-20.4182,149.0172,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Ape Reef",-12.7125,143.6068,NA,"GBRMPA Data 2002","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ape Rf",-12.71394,143.60574,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Aplin Islet",-11.18201,143.02914,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
2002,"Torres Strait & Great Barrier Reef","Arc Reef",-18.4999,147.4445,NA,"GBRMPA Data 2002","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Arlington Reef",-16.7012,146.0509,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf, SW side",-16.70117,146.05092,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf, SW side",-16.70117,146.05092,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf,SE and S side",-16.70117,146.05092,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Arlington Rf,SE and S side",-16.70117,146.05092,"5-10%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, north",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Armit Is, south",-20.11031,148.652,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Armit Island Reef",-20.1088,148.6531,NA,"GBRMPA Data 2002","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Arnold Is",-11.00952,142.98632,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Arnold Reef",-11.0081,142.9874,NA,"GBRMPA Data 2002","AUS","LOW"
2002,"Torres Strait & Great Barrier Reef","Aspatria Reef",-20.9295,149.4705,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Bacchi Cay",-21.6293,152.4021,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Backnumbers Reef",-18.5232,147.1444,"lots of plates ok. A few fluoros","GBRMPA Data 2002","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bailey Islet",-21.03333,149.55,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Bait Reef",-19.8105,149.0749,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Bait Reef",-19.809,149.0759,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,"<5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bait Rf",-19.81049,149.07489,"<5%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Bald rock",-23.17405,150.98509,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bamborough Is",-21.9278,150.10217,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barber Is",-18.775,146.666,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,"Few corals","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bare Is",-19.25833,147.06667,"Few corals","Berkelmans & Oliver (1999)","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Barnett Patches",-18.0593,146.8613,NA,"GBRMPA Data 2002","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Barren (First Lump) Reef (No 1)",-23.1627,151.0707,NA,"GBRMPA Data 2002","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Barren (First Lump) Reef (No 2)",-23.1634,151.08,NA,"GBRMPA Data 2002","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Barren Is",-23.16423,151.06965,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1987,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1649,151.079,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1987,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1642,151.0697,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1992,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1649,151.079,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1992,"Torres Strait & Great Barrier Reef","Barren Island Reef",-23.1642,151.0697,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
2002,"Torres Strait & Great Barrier Reef","Batt Reef",-16.4137,145.767,"5 on southern tip","GBRMPA Data 2002","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Batt Rf",-16.41518,145.76597,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf",-16.41518,145.76597,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf, NW side",-16.4,145.7,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf, NW side",-16.4,145.7,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Batt Rf, SE side",-16.47,145.8,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Bax Reef",-20.3445,150.1992,NA,"GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Bax Rf",-20.34607,150.1982,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bax Rf",-20.34607,150.1982,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Bay Rock",-19.1167,146.758,"Extensive bleaching on crest and slope, but not on flat (low cover?)","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Bay Rock",-19.1167,146.758,"Extensive bleaching on crest and slope, but not on flat (low cover?)","Berkelmans & Oliver (1999)","AUS","HIGH"
2002,"Torres Strait & Great Barrier Reef","Beacon Reef",-21.9378,152.686,NA,"GBRMPA Data 2002","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Beacon Rf",-21.93938,152.68495,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Beacon Rf",-21.93938,152.68495,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Beaver Reef",-17.8491,146.4868,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
2002,"Torres Strait & Great Barrier Reef","Beaver Reef",-17.8476,146.4879,"pale slopes and bommies","GBRMPA Data 2002","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Beaver Rf",-17.84914,146.48679,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
