"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2002,"Panama","Kuna Yala: Sail Rock",9.55365,-78.94437,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","LOW"
2002,"Panama","Kuna Yala: Salar",9.51165,-78.79713,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","LOW"
2002,"Panama","Kuna Yala: Ubicantupu",9.504283,-79.02993,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","LOW"
2002,"Panama","Kuna Yala: Uchutupu Dumat",9.584,-78.87998,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","UNKNOWN"
2002,"Panama","Kuna Yala: Ukuptupu",9.583167,-78.70385,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","UNKNOWN"
2002,"Panama","Kuna Yala: Ulagsukun B",9.545767,-78.97785,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","LOW"
2002,"Panama","Kuna Yala: Waisaladup",9.5947,-78.7723,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","LOW"
2002,"Panama","Kuna Yala: Wichudub 1",9.427716,-78.59184,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Panamá-2002","PAN","LOW"
2002,"Panama","Tobobo,  Archipielago de Bocas del Toro",9.107,-81.0822,"Live stony coral cover 25-40%
50% of stony coral (>10 cm diameter) pale to completely  bleached, species involve- primarily  A. palmata and M. complanta, was particularly conspicous at <2m","Coral List:30/7/2002: Marilyn Brandt","PAN","MEDIUM"
2002,"Panama","Tobobo,  Archipielago de Bocas del Toro",9.0116,-81.8207,"Live stony coral cover 25-40%
50% of stony coral (>10 cm diameter) pale to completely  bleached, species involve- primarily  A. palmata and M. complanta, was particularly conspicous at <2m","Coral List:30/7/2002: Marilyn Brandt","PAN","MEDIUM"
2005,"Venezuela","Cayo Sombrero (Morrocoy National Park, MNP Venezuela)",10.887,-68.221,"In Cayo Sombrero (Morrocoy National Park, MNP Venezuela) we observed that bleaching did not occur at the maximum SST of July-September, but a month later, similarly to the report made to the coral list by G. Díaz et al. for Santa Marta, Colombia (fecha). In this case, however, we have not identified a mechanism such as upwelling, that helps to explain this delay between maximum temperature and bleaching. <br>

Between the 23rd of September and the 4th of October of 2005, during the annual surveys of the GCRMN and CARICOMP, we examined five reefs, two oceanics, at Los Roques Archipelago National Park and three continental reefs at MNP. We surveyed more than 500 colonies between 5 and 12 m depth, and only two colonies were partially bleached (< 5% of their surface).  Sea surface temperature (SST) was
30 °C. <br>
By the end of October, SST was also 30 °C but we found that 21 ± 4% of the colonies (n = 5 transects) had bleached in Cayo Sombrero (CS) at MNP. Most affected species were: <br>
M. franksi (50%)<br>
M. faveolata (31%)<br>
C. natans (15%)<br>
M. meandrites (100%)<br>
A. agaricites (67%) <br>
hydrocorals Millepora spp (38%).<br>
Of the bleached colonies, 19% were afected in < 10% of their surface, 5% were afected in 10-25% of their surface, 19% in 25-50% of their surface and 60% of the colonies were bleached in 75-100% of their surface. We also observed bleached.colonies of  D. strigosa, M. cavernosa, P. astreoides, C. natans, D. laberyntiformis outside those transects.<br>

By the 13th of November, the SST had dropped to 28.7 °C but qualitatively we observed more colonies bleached than the previous two weeks and it seemed more intense in terms of colony whiteness.  Thus, in Cayo Sombrero bleaching did not occur at the maximum SST in july-september, but a month later. <br>

We will keep monitoring this event and hope to report the recovery of the colonies in the next weeks.<br>","Sebastian Rodriguez [sebastianr@usb.ve] in Coral list 11/24/2005","VEN","LOW"
2002,"Venezuela","Parque Nacional Morrocoy",10.881,-68.303,"coral colonies pale 
and bleached","Coral-list 22.05.02 - Carolina Bastidas","VEN","MEDIUM"
2009,"Aruba","Pos Chiquito",12.46,-69.97,"no disease; relative healthy reef, few human impacts except fishing & divers","Reef check Submitted by Jim Rosborough, Site ID  : 69.58.16W.12.27.46N","ABW","NONE"
2007,"Aruba","Pos Chiquito",12.46,-69.97,"0% of recorded recently killed coral is result of bleaching","Reef Check, Submitted by Susan Hieter.  Site ID  69.58.0078W.12.27.7575N","ABW","NONE"
2007,"Aruba","Pos Chiquito",12.46,-69.97,"0% of recorded recently killed coral is result of bleaching","Reef Check, Submitted by  Susan Hieter.  Site ID 69.58.0078W.12.27.7575N","ABW","NONE"
2007,"Aruba","Seroe Colorado,",12.42,-69.88,"100% of recorded recently killed coral is result of bleaching","Reef Check, Submitted by Susan Hieter.  Site ID 69.53.0365W.12.25.1036N","ABW","LOW"
2005,"Florida (USA)","Bache Shoal",25.48,-80.15,"Sarah Bellmund and Helen Mayoral (Biscayne National Park, Miami FL, USA)
report bleaching at Bache Shoal, a shallow patch reef (5m max depth)
near Hawk Channel (lat/lon: 25 29.150 N, 80 09.939 W). Montastrea sp.,
Siderastrea sp. and Millepora sp. are among the corals affected.
Bleached areas are mostly on the top of the colonies grading to normal
color on the sides. Water temperature in the area Fowey Rocks is 31
degrees C (National Data Buoy Center, Station FWYF1 - Fowey Rocks, FL).","Dan DiResta [diresta@miami.edu] in Coral List 23/8/2005","USA","UNKNOWN"
2003,"Florida (USA)","Biscayne Bay: Anniversary Reef",25.38887,-80.16457,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2003","USA","UNKNOWN"
2003,"Florida (USA)","Biscayne Bay: Bache Shoal",25.48498,-80.14915,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2003","USA","UNKNOWN"
2003,"Florida (USA)","Biscayne Bay: Fowey Reef",25.59027,-80.09666,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2003","USA","UNKNOWN"
2003,"Florida (USA)","Biscayne Bay: Marker 14 Reef",25.46418,-80.16843,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2003","USA","LOW"
2003,"Florida (USA)","Biscayne Bay: Pacific Reef",25.36977,-80.13934,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2003","USA","LOW"
2003,"Florida (USA)","Biscayne Bay: Triumph Reef",25.47222,-80.11173,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2003","USA","LOW"
2005,"Florida (USA)","Biscayne National Park Inshore Patch Reefs",25.497,-80.195,"On September 10th, 2005, A total of eight 10 meter transects were
haphazardly laid at several inshore patch reef sites in Biscayne National
Park.  Three transects in the vicinity of Marker 9, two near Marker 13, and
three in the area of Bache Shoals were conducted.  Coral colonies that were
under the line were recorded and their condition was evaluated. Condition
categories were: okay, slightly pale (lightened), pale (very lightened),
partial bleaching (patches of total bleaching), and bleached (100% w/o
zooxanthellae color). <br>
Of the colonies measured [89 colonies, 10 species (incl. Palythoa
caribaeorum)] 11% were normal and 89% exhibited some bleaching (30% were
totally bleached and 58% had paling or patchy bleaching).<br>
In the transects, species affected were Agaricia agaracites, Diploria
clivosa, Diploria strigosa, Montastrea annularis, Porites asteroides,
Porites porites, Sidereastrea siderea, Stephanocoenia mechellini and
Palythoa sp. Species unaffected were Dichocoenia stokesii.<br>
Outside the transect, species affected were Acropora cervicornis (A. palmata
was not seen at the reefs) and Montastrea cavernosa, Millepora complanata,
M. alcicornis, Erythropodium caribaeorum (encrusting gorgonian) and Briaream
asbestinum. Species that were unaffected included Eusmilia fastigiata.

Coral bleaching photos is available at http://www.ncoremiami.org/documents/FloridaBleaching_05.pdf","Marilyn Brandt [mbrandt@rsmas.miami.edu] on behalf of  Tyler B. Smith in Coral List 12/9/2005","USA","HIGH"
2001,"Florida (USA)","Biscayne National Park, Florida",25.5655,-80.2167,"26% of hard coral surveyed showed average 10% of organism bleached","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","USA","MEDIUM"
2005,"Florida (USA)","Boynton Beach",26.547,-80.037,"Dives conducted on Oct. 1, 2005, in Boynton Beach, FL confirm the presence of 
bleaching Meandrina meandrites colonies.  This is the sixth year in a row 
bleaching of this species has been documented to begin within days following the 
Autumnal Equinox.  On Oct. 1, 2005 approximately 3% of the M. meandrites 
colonies were observed to be completely bleached. This observation is consistent with prior years (2000 through 2004). If this episode follows the earlier 
pattern the peak of bleaching will occur the last week of October with all colonies 
repigmented by the end of November.
 ","Ed Tichenor (Etichscuba@aol.com) in Coral List 4/10/2005","USA","LOW"
2000,"Florida (USA)","Boynton Beach, Florida",26.525,-80.0667,"10-20% bleaching","Coral Listserver","USA","MEDIUM"
2005,"Florida (USA)","Cheeca Rocks (Middle Keys Patch Reefs)",24.913,-80.62,"At Florida Keys inshore patch reef sites, Cheeca Rocks, extensive coral bleaching has been observed affecting up to 80% of scleractinian corals.  Cheeca Rocks is located offshore of the middle Florida Keys and this sites are currently being monitored as part of a dissertation study on coral disease. <br>
Five 16m2 permanent plots were established at each of these sites in August of 2004 and a total of 266 corals at Cheeca Rocks have been monitored for the incidence of bleaching and disease since that time.<br>
On August 11th, 2005, I observed some partial bleaching affecting only a few of the monitored colonies. When I returned on August 16th, paling and partial bleaching was occurring on 19% of the monitored corals at Cheeca Rocks.  This bleaching was mainly affecting species of Colpophyllia natans and Montastrea faveolata. However, at this point all of the monitored colonies of Agaricia agaricites within the quadrats were completely bleached. <br>
On September 1st, I revisited the sites to find that 74% of monitored corals at Cheeca Rocks were experiencing some extent of bleaching (paling, partial bleaching, or total colony bleaching).  The proportions of all colonies experiencing total bleaching (i.e. no observable color from zooxanthellae) were 11% at Cheeca Rocks.  <br>
Species most affected by the bleaching were C. natans, M. faveolata, and A. agaricites.  Other species found bleaching included M. annularis, M. cavernosa, Dichocoenia stokesii, Diploria clivosa, D. strigosa, D. labrynthiformis, Favia fragum, Meandrina meandrites, Mussa angulosa, Porites astreoides, P. porites, Siderastrea radians, S. siderea, and Stephanocoenia intersepta.  Species other than scleractinian corals observed to be bleaching included Millepora alcicornis, M. complanata, Palythoa caribaeorum, Erythropodium caribaeorum, Briareum asbestinum, and some other gorgonians. The only notable exception was individuals of Mycetophyllia spp. which appeared healthy and experienced no noticeable bleaching.<br>
Water temperature was recorded during each site visit with a YSI-30 at
depths of 1 meter and 5 meters from the surface.  Water temperatures in
degrees Celsius were recorded as follows: 
8/11/05: 
Cheeca Rocks; 1m: 31.7, 5m: 31.7<br>
8/16/05: 
Cheeca Rocks; 1m: 31.7, 5m: 31.7<br>
9/1/05: 
Cheeca Rocks; 1m: 31.1, 5m: 31.1<br>
9/6/05: 
Cheeca Rocks; 1m: 30.5, 5m: 30.3<br>

Coral bleaching photos is available at http://www.ncoremiami.org/documents/FloridaBleaching_05.pdf","Marilyn Brandt [mbrandt@rsmas.miami.edu] in Coral List 12/9/2005","USA","HIGH"
2005,"Florida (USA)","Coral Gardens (Middle Keys Patch Reefs)",25.041,-80.364,"At Florida Keys inshore patch reef sites, Coral Gardens, extensive coral bleaching has been observed affecting up to 80% of scleractinian corals.  Coral Gardens is located offshore of the middle Florida Keys and this sites are currently being monitored as part of a dissertation study on coral disease. Five 16m2 permanent plots were established at each of these sites in August of 2004 and a total of 350 corals at Coral Gardens have been monitored for the incidence of bleaching and disease since that time.<br>
On August 11th, 2005, I observed some partial bleaching affecting only a few of the monitored colonies. When I returned on August 16th, paling and partial bleaching was occurring on 33% of the monitored corals at Coral Gardens.  This bleaching was mainly affecting species of Colpophyllia natans and Montastrea faveolata. However, at this point all of the monitored colonies of Agaricia agaricites within the quadrats were completely bleached. <br>
On September 1st, I revisited the sites to find that 80% of monitored corals at Coral Gardens were experiencing some extent of bleaching (paling, partial bleaching, or total colony bleaching).  The proportions of all colonies experiencing total bleaching (i.e. no observable color from zooxanthellae) were 15% at Coral Gardens.  Species most affected by the bleaching were C. natans, M. faveolata, and A. agaricites.  Other species found bleaching included M. annularis, M. cavernosa, Dichocoenia stokesii, Diploria clivosa, D. strigosa, D. labrynthiformis, Favia fragum, Meandrina meandrites, Mussa angulosa, Porites astreoides, P. porites, Siderastrea radians, S. siderea, and Stephanocoenia intersepta.  Species other than scleractinian corals
observed to be bleaching included Millepora alcicornis, M. complanata,
Palythoa caribaeorum, Erythropodium caribaeorum, Briareum asbestinum, and some other gorgonians. The only notable exception was individuals of Mycetophyllia spp. which appeared healthy and experienced no noticeable bleaching.<br>
In addition, three new Black-band diseases had begun affecting 100% bleached colonies of C. natans at Coral Gardens <br>
Water temperature was recorded during each site visit with a YSI-30 at
depths of 1 meter and 5 meters from the surface.  Water temperatures in
degrees Celsius were recorded as follows: 
8/11/05: 
Coral Gardens: 1m: 31.8, 5m: 31.8<br>
8/16/05: 
Coral Gardens; 1m: 32.0, 5m: 32.0<br>
9/1/05: 
Coral Gardens; 1m: 31.1, 5m: 31.4<br>
9/6/05: 
Coral Gardens; 1m: 30.6, 5m: 30.6<br>

Coral bleaching photos is available at http://www.ncoremiami.org/documents/FloridaBleaching_05.pdf","Marilyn Brandt [mbrandt@rsmas.miami.edu] in Coral List 12/9/2005","USA","HIGH"
2001,"Florida (USA)","Dade/Broward County Border, Florida",25.6167,-80.5333,"26% of hard coral surveyed showed average 10% of organism bleached","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","USA","MEDIUM"
2001,"Florida (USA)","Dania Beach, Broward County, Florida",26.0519,-80.1442,"bleaching","Coral Listserver","USA","LOW"
2002,"Florida (USA)","Dry Tortugas",24.633,-82.918,"observed bleaching of Palythoa (very white) and moderate leaching of some Montastraea faveolata type, Porites (astreoides and porites), Acropora cervicornis, and Agaricia.  Percent of colonies bleached was still low","Coral-list 29.05.02 - Alina Szmant","USA","LOW"
2004,"Florida (USA)","DT001",24.64287,-82.93098,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT002",24.68888,-82.90556,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT003",24.63546,-82.92313,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT004",24.63526,-82.9223,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT005",24.63043,-82.94978,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT006",24.60913,-82.95178,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT007",24.72629,-82.79536,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT008",24.69549,-82.77133,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT009",24.66868,-82.80952,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","UNKNOWN"
2004,"Florida (USA)","DT010",24.6658,-82.87347,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT011",24.66808,-82.88706,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT012",24.634,-82.91411,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","UNKNOWN"
2004,"Florida (USA)","DT013",24.63586,-82.92032,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT014",24.62063,-82.92027,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT015",24.61291,-82.94285,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
2004,"Florida (USA)","DT016",24.62866,-82.89705,NA,"Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: USA-2004B","USA","LOW"
